texto_final,sentimento
tirei sutiã feio gaveta agora quarto tá cheiro maravilhoso egeo vanilla vibe,1
preciso egeo dolce rosto_babandorosto_implorando,0
preciso comprar egeo dnv,0
egeo dolce oboticario,0
mulher usou desodorante egeo ? parece perfume kkk,1
tô tão triste egeo choc tão bom agora não cheiro nada rosto_segurando_as_lágrimas,-1
egeo acabandorosto_chorando_aos_berrosrosto_chorando_aos_berros,-1
comprei egeo primeira vez tô tentando entender não comprei antes maravilhosoo,1
tô aceitando egeo aniversário hidratante 1000 reais umas roupas tb,0
mulher egeo óleo banho menina.,0
corpinho exalando egeo mimir!! rosto_dormindo,1
hidratante egeo cheiroso rosto_sorridente_com_3_corações,1
falta dois egeo mim ter todos rosto_segurando_as_lágrimas,1
cheguei casa mãe deu egeo novo tô cheia presente rosto_sorridente_com_3_corações,1
apaixonada kits egeo comprei kit lily nossaaaa  mt cheirosaaarosto_sorridente_com_3_corações,1
não largo egeo red nada uso não vou sair,0
todo mundo falando mal egeo amo todos linha rosto_de_palhaço inclusive cherry blast eh favorito,1
egeo coffee melhores,1
medo comprar kit egeo dolce arrepender ter comprado rosto_desolado,-1
não posso usar egeo gostoso.,-1
deus egeo tudibom daqui pouco to fazendo coleção perfume kkkkkrosto_de_palhaço,1
egeo choc florata red feitos mim fico cheirosa,1
aniversário chegando espero outro egeo rosa rosto_com_olhar_maravilhadopolegar_para_cima_pele_morenamãos_juntasrosto_contente_com_olhos_sorridentes,1
egeo vanilla vibe = tudooo mimrosto_de_gato_sorridente_com_olhos_de_coraçãocoração_roxorosto_sorridente_com_3_corações,1
lily egeo cheirinhos favoritos rosto_sorridente_com_3_corações,1
ganhei presente 1 egeo dulce 1 floratta roserosto_abraçandocoração_crescendocorações_girandorosto_sorridente_com_olhos_sorridentes,1
encomendei perfume egeo tia rosto_sorridente_com_olhos_de_coração,1
quero tanto egeo dolce rosto_implorando,0
egeo dolce melhor coração_vermelho,1
8- egeo cherry blast 9/10 perfume extremamente adocicado salada frutas vermelhas delicioso formiga. bomba exalando 4 horas fixando 7hr jogar roupa vai sair lavando. totalmente noturno,1
egeo cereja horrível cruz credo rosto_nauseado,-1
kit egeo chegou mês hoje não buscar,0
parça egeo não eh bom,-1
tô viciada nesse egeo chocolate deus.rosto_sorridente_com_3_corações,1
egeo tá acabando tô triste,-1
passei dias fazendo presente fofo pro namorado vier perfume egeo dolce presente vou dar escândalo,0
egeo choc mt bom ne cheirinho não sai nda,1
filho puta véio aqui mo cheiro egeo tmnc,-1
amo cheiro egeo viciada,1
amo egeo cereja amo,1
odioooo esqueci comprar egeo tô nem pinguinho,-1
óleo não mistura água nem usa perfume egeo,-1
ganhei egeo blue hmmmmmmm,1
taissa deu duas amostras grátis perfume egeo lily vê gosto pro ygor comprar mim rosto_derretendo🫶🏼,1
ganhei perfume egeo vou saber eh cheiroso jaja trago info rosto_mandando_um_beijo,0
uai vida agora porque uso egeo dolce puro golpe?,0
ganhei egeo choc mãe rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
tanto odeio cheiro desse egeo choc não escrito,-1
perfumes linha egeo melhores precisamente egeo dolce cherry blast,1
egeo choc presente não faltou,0
maior hater egeo dolce encontra neste perfil,-1
passei outro perfume antigo antes usar egeo pqp.. mt bom..,1
egeo chocolate tão bom tempo tão enjoativo,1
hum cheirinho egeo choc cachorro,0
segundo garota vezes fica comigo cheiro cigarro perfume egeo red,0
parei usar egeo black porque lembra época ruim pessoa escrota ai único perfume achei correria agora to morta passando mal querendo vomitar,-1
repulsa sentir cheiro coffee egeo,-1
egeo doce perfume quenga rosto_embriagado,-1
egeo red delícia tb,1
dei egeo choc presente dr dia namorados aperto_de_mãos,0
cheirosinha egeo rosto_sorridente_com_3_corações,1
egeo krai nesse insta d mostrar prd ai pfvr,-1
vou comprar outro perfume hoje ainda tô dúvida compro coffee novo egeo choc coffee branquinho,0
igual ignora ágora egeo uganda,0
comprei egeo rosa kemilly creme lily presente aniversário porque ama fica cheirosa aniversário logo alibrilhos,1
egeo dolce não gosta perfume doce lute,0
egeo cheiro rosto_sorridente_com_olhos_de_coração,1
egeo coração_vermelho uso anos #luansantana #artistamasculino #secawards,1
maldito egeo toda mulher usa,-1
sim amo egeo coração_vermelho,1
ow namoral egeo dolce acabou vou entrar depressão fortíssima rosto_cansado,-1
fiquei tanto medo ganhei kit lilly kit egeo dois perfumes vez so ? não deu nada. superstição ! mulher_dando_de_ombros,-1
não gosto egeo vanilla porque super doce aprendi usar irritas pessoas transporte público 0700 am,0
aniversário ta chegando aceito egeo presente,0
vou comprar outro perfume egeo,0
completamente apaixonada egeo bomb purple liz sublime,1
acho deve nome egeo ta ? kkk,0
sonho ganhar perfume egeo dolce,1
ágata egeo agosto agitar agudo aguacate agricultura,0
queria kit egeo dolcerosto_implorandorosto_implorandorosto_implorando,-1
merda cheirando egeo dulce,-1
quero egeo choc,0
cheirinho rosto_segurando_as_lágrimas egeo dolce,1
comprei egeo choc cheiroso rosto_sorridente_com_3_corações,1
kit lily mim ficar boa egeo né ninguém vai presentear não ?,0
egeo chocolate bom,1
amo perfume peloamor t amo egeo baunilha,1
saudade usar egeo,1
vai porra letícia egeo perfume cheiro,-1
egeo red bem melhor choc ninguém pronto falar sobre,1
jhenifer deu perfume coffe egeo amo menina rosto_sorridente_com_3_corações,1
assusta tanto gente gosta egeo dolce pois dá enjoo infelizmente nem meme,-1
"sentei lado menina hoje faculdade aí mim ""egeo né?"" kkk",1
perdoe amantes lily egeo uns perfumes natura melhor,0
corra mulher usa egeo lilly vai mim.,-1
egeo persegue mostra tudo cantoo amor,-1
odeio amiga. egeo dolce delírio adolescente tb team florais/cítricos,-1
vício fav fazer compras oboticário comprei hidratante ameixa lily egeo dolce rosto_sorridente_com_3_corações (ps disse não usaria nunca lily porém rendi kkkk),1
implorando egeo choc floratta red,0
taca prr mostra egeo d presente pro dia namorados. liso dorme...,0
coroa disse pedir perfume revista to aqui ja garantindo to cobiçando meses rosto_festivorosto_sorridente_com_3_corações uns 3 ainda familia egeo quero kkk,1
egeo chego não quero guerra,1
to passo pegar egeo tb,0
peguei egeo vanilla vibe bomm,1
egeo obviamente garanti vou ganhar outro ainda rosto_sorridente_com_3_corações,1
cheiros dá enjoo perfume egeo feminino cheiro menstruação dois sinto fácil qualquer pessoa,-1
cheiro egeo azul reconheço qualquer lugar acho todo homem usa não eh possível,0
saudades egeo choc impregnava alma senhora boti modificou xodózinho todomulher_decepcionada_pele_clara,-1
heitor fazendo dancinha tiktok desodorante egeo rosto_de_palhaço dinheiro piada garoto cabeça_explodindocabeça_explodindo,0
egeo bem docinha adoro rosto_sorridente_com_3_corações,1
acho egeo chocolate cara rosto_com_a_mão_sobre_a_boca,0
"""mulher"" usa egeo",0
passa cheirinho egeo dolce ar! rosto_sorridente_com_olhos_de_coração,1
kit egeo chegooo nunca triste,1
egeo kkk,0
agr egeo choc dolce falta red completar santíssima trindade chêro,0
diabos ainda usa egeo dolce perfume horrivel,-1
alguém acha egeo perfume bom,-1
favor alguem um.egeo nunca pedi nada,0
quero so egeo pedir muito??????,0
"""mulher usa coffee né?"" ""sim"" "" sabia conheci cheiro... fofoca fulana comprou perfume ta usando...funfact sempre usou egeo rosa"" diriam henrique juliano quer eu quase eu não quer ter lado rolando_no_chão_de_rirrolando_no_chão_de_rir",1
tô doida egeo choc presente,1
fiquei c egeo msm rosinha kkk,0
agua ego agita ígneo agrieta.. agruras agarro egeo…es un mar,0
comprei kit egeo dulce mim. triste porém cheirosa rosto_com_sorriso_maroto,1
não sei egeo comprar,0
egeo tá acabando rosto_sonolento,-1
mds alguém dá perfume novo porque egeo dulce tá acabando rosto_chorando_aos_berros,-1
tbm amo ganhar perfumes último ganhei egeo doulce não gostei fixação,-1
falei queria egeo uns 4 dias atrás acabei ganhar um mimadinha kkkkkrosto_sorridente_com_3_corações,1
apaga uso egeo kkk,1
perfume egeo cherry blast melhor ja senti vida preciso comprar,1
queria ganhar kit egeo presente rosto_implorandocoração_partido,-1
egeo cherry blast perfume agora. absurdamente cheiroso enjoativo jeitinho gosto. não sufocar pessoas nem uso perfume.,1
egeo bomb exalando horrores bus hj parabéns mt bão,1
ganhei outro egeo amo cheirinhorosto_sorridente_com_3_coraçõesdois_corações,1
descendo agr casa dar abraço encher afeto detalhe cheirosa cheirinho egeo dolce,1
ganhei kit egeo presente deus cheiro gostoso,1
pavor daquele egeo rosa pensar fico rosto_nauseado,-1
egeo choc maravilhoso não vai arrepender rosto_risonho_com_gota_de_suor,1
apaixonada egeo sogra deurosto_sorridente_com_olhos_de_coraçãorosto_sorridente_com_olhos_de_coração quero passar ate dormir,1
ficar cheirinho egeo delícia,1
quero egeo cherry blast dolce aaaaaaaaa,1
gente kit egeo isso hidratante esse? quero potão rolando_no_chão_de_rir,1
sempre digo docinho cocô chegou!!! egeo rosto_sorridente_com_olhos_de_coração,1
devia proibido ir treinar egeo,-1
egeo choc sempre fav virou modinha perdeu graça,-1
"uso perfume aqui egeo acho assim cheiroso toda vez desço escada vizinha fala ""nossa robert tá cheiroso"" kkk mt bom",1
hoje vou dormir pura egeo perfume malditorosto_expressando_desagrado,-1
queria aqui ressaltar porra indignação usa egeo doce caralho transporte publico 18hrs amor consideraçao empatia ninguém merece não cheiro pagode,-1
egeo kkk,0
comprei dois egeo (perfume) dois rosa não gosteei passei mariana afrosto_de_palhaçorosto_de_palhaço,-1
dias volto casa cheirin egeo vem comigo acompanhando kkk fico bestinho papo reto. cheirosa caralho,1
ruim usar egeo todo mundo odeia raiva,-1
egeo aqui acho 10/10. poperia encontrar vou cheiroso rosto_fervendo_de_calorrosto_de_palhaçorosto_aliviado,1
não canso dizer merengue egeo tudooooooooo rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesmãos_de_coração,1
egeo cheiro não troco nunca rosto_sorridente_com_3_corações,1
100% docinha egeo balabalabalabala,0
egeo dúvidas língua,0
porém aqui não toleramos egeo rosa trauma adolescência. cheiro insuportável,-1
ganhei chato kit egeo amooo perfume rosto_sorridente_com_olhos_de_coração,1
perfume egeo choc  ruim  credo,-1
porque ninguém ta falando egeo choc kkk,0
thainnara deu camisa perfume egeo blue mãos_juntas_pele_clararosto_sorridente_com_olhos_de_coração,1
comprei kit egeo choc oboticário rosto_sorridente_com_3_coraçõesrosto_babando,1
peloamor gostei egeo dolce? to passando mal porque algm ta usando perto,-1
encomendei perfume egeo amo y amo. rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
queria um* namoradinh* desse kit egeo,0
opções presente darem 1- vale tatuagem 2- perfume egeo red original 3- tênis 4- jaqueta puffer …,0
caralho odeio perfume egeo chocolate,-1
queria tanto egeo dolce sobrou 001 reais salário,-1
não aguentei compra egeo rosinha claro bom kkk rosto_sorridente_com_olhos_de_coraçãorosto_chorando_de_rir,1
egeo baunilha bom cheiroso cheiro não sai rápido não fica eternidade,1
egeo lily agora tchau namora,0
comprando perfume novo duvida lilly egeo porque dois cheiro bandida,0
egeo azul mt gostosinhoooorosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
egeo bom. rosto_sorridente_com_3_corações,1
nossa egeo vermelho cheiroso,1
qualquer egeo assim odeio odeio,-1
comprando egeo coleção rosto_sorridente_com_olhos_de_coração,1
gasto dinheiro todinho oboticario  comprei uns 30 egeo,0
egeo eh mt bom não,1
preciso perfume novo difícil gostar outro acostumada c egeo coffee rosto_derretendo,0
kitzinho egeo deixar feliz rosto_espirrando,-1
mds egeo dolce colors eh mt bom melhor choc,1
comprei perfume egeo mt cheirosorosto_sorridente_com_3_corações,1
homem perfume egeo cúmulo,-1
kakakakakakaka gosto egeo...,1
gente perfume egeo bom mesmo?,0
egeo dolce melhor perfume ja criado,1
perfume acabou hoje manhã rosto_deprimidorosto_deprimido aí olhar egeo dolce descobri novo cereja rosto_segurando_as_lágrimas,-1
queria ganhar domingo cestinha café manhã kit egeo amo mt carinho  poxinharosto_implorandodois_corações,-1
cheirando egeo cigarrogeral ama cheiromão_beliscando_pele_morena_escura,1
ñ acredito egeo acabourosto_desapontadorosto_chorando_aos_berros,1
comprei glamour encomendei egeo não consigo viver queridinho rosto_implorando,1
não sei cheiro egeo maconha,0
egeo rosa feminino bom cheiro entra alma puta pariu,1
ain queria ter egeo dolce dnvrosto_sorridente_com_lágrima cheirin ainda algumas roupas,-1
nunca compro egeo choc todo mundo usando porcaria agora,-1
queria namorar comprar kit egeo dias namorados rosto_chorando_aos_berros,-1
mês vem compro egeo porque simplesmente não sei viver cheirinho,0
finalmente comprei egeo novo,1
perfume novo chegouegeo variar rosto_saboreando_comida,1
obrigada egeo,1
aah não queria kit lilly egeo red floratta red rosto_desolado kkk,-1
dei egeo presente isso boa noite,0
morena pegou egeo passou corpo inteiro rosto_cansado,-1
odeio cheiro egeo chocolate porque insuportávelmente docee,-1
ia comprar egeo spicy vibe receio decepcionar.,-1
deixei cheiro egeo nela,0
usa egeo sei fedido,-1
ainda tô cheirinho egeo delicia,1
queria tanto kitzinho egeo rosto_implorandorosto_implorando,-1
alguém egeo presente dia namorados pfvr,0
comprei kit egeo rosto_sorridente_com_olhos_de_coração,1
todo mundo odeia amo egeo choc perfume bomm,1
mds egeo amarelo eh mt gostoso obcecada amo frutas amarelas,1
nem paguei lily encomendei perfume egeo mesma presenteio rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
egeo perfume mulher não presta,0
pensando pegar egeo vanilla vibe ver bom outro egeo cherry. será??,0
mulher usa egeo outro nível né,1
hoje vítima egeo dolce transporte coletivo. desumano,-1
cheiro tá ??? egeo tudo,1
sinto delícia mulher uso egeo choc,1
presentes gostaria ganhar dia 12 ! -um kit perfume hidratante lily -um salto - perfume egeo lembrando não indireta pro namorado kkk,0
ganhei kit egeo gato tô tipo assim ainda rosto_ansioso_com_gota_de_suorrosto_segurando_as_lágrimassinal_de_okrosto_implorandomão_beliscando,1
obcecado perfumes consigo identificar qualquer um ainda lembro pessoas usam. aproveitando embalo calazans não usa egeo blue rosto_chorando_aos_berros,0
papo reto devia proibido egeo preto mano odio,-1
egeo chocolate acabou,-1
tá acontecendo lote perfumes egeo? quase colônia deo colônia,0
amo mulheres cheiram egeo choc,1
não queria usar perfume uso desde 15 anos kkk vezes mudo preferido ele. festa 15 anos dinda tereza deu kit egeo nunca maissssss esqueci perfume rosto_com_olho_espiando,0
amo cremes óleos perfumes... agora tô procura perfume agrade porque deixar toda vez sismo comprar compro egeo,0
[06/06/2022 010421] maria clara egeo choc uso sair [06/06/2022 010439] mariana coração_roxo tava usando outro dia  né ?! [06/06/2022 010442] mariana coração_roxo tava super cheirosa amooh rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
quatro perfumes amo (floratta lunaliz egeo) tô aceitando presente rosto_de_cabeça_para_baixo,0
boti to triste comprei egeo choc não gostei rosto_chorando_aos_berros,-1
vou comprar egeo dia namorados mim solteiro sim solteiro cheiroso,0
212 egeo floratta piorar lily tão acabando vou mataarrrrrr,-1
deem egeo aniversário coração_brancocoração_branco,0
queria egeo rosa sabe.....,0
culpa tremeu namorado sentir egeo chocolate,1
vou comprar egeo porque fimrosto_preocupado,-1
comprei linha cabelo dr.botica olívia deeeeeeeeeeeus vontade ficar cheirando dia todo! cheirinho maçã verde rosto_implorandomão_beliscando_pele_morena_escuraexclamação_de_coração,1
